pokemon_id,name,is_legendary,is_mythical,evolves_from_id,evolution_chain_url,growth_rate,created_at,gacha_tier
453,croagunk,false,false,,https://pokeapi.co/api/v2/evolution-chain/235/,medium,2026-03-06 13:52:02.80394+00,3
454,toxicroak,false,false,453,https://pokeapi.co/api/v2/evolution-chain/235/,medium,2026-03-06 13:52:08.599999+00,3
455,carnivine,false,false,,https://pokeapi.co/api/v2/evolution-chain/236/,slow,2026-03-06 13:52:13.92452+00,3
456,finneon,false,false,,https://pokeapi.co/api/v2/evolution-chain/237/,slow-then-very-fast,2026-03-06 13:52:19.725792+00,3
457,lumineon,false,false,456,https://pokeapi.co/api/v2/evolution-chain/237/,slow-then-very-fast,2026-03-06 13:52:25.078931+00,3
458,mantyke,false,false,,https://pokeapi.co/api/v2/evolution-chain/116/,slow,2026-03-06 13:52:30.160332+00,3
459,snover,false,false,,https://pokeapi.co/api/v2/evolution-chain/239/,slow,2026-03-06 13:52:34.386904+00,3
460,abomasnow,false,false,459,https://pokeapi.co/api/v2/evolution-chain/239/,slow,2026-03-06 13:52:39.118078+00,3
461,weavile,false,false,215,https://pokeapi.co/api/v2/evolution-chain/109/,medium-slow,2026-03-07 22:18:18.313728+00,3
462,magnezone,false,false,82,https://pokeapi.co/api/v2/evolution-chain/34/,medium,2026-03-07 22:18:23.870628+00,3
463,lickilicky,false,false,108,https://pokeapi.co/api/v2/evolution-chain/48/,medium,2026-03-07 22:18:29.621329+00,3
464,rhyperior,false,false,112,https://pokeapi.co/api/v2/evolution-chain/50/,slow,2026-03-07 22:18:35.390656+00,3
465,tangrowth,false,false,114,https://pokeapi.co/api/v2/evolution-chain/52/,medium,2026-03-07 22:18:40.841252+00,3
466,electivire,false,false,125,https://pokeapi.co/api/v2/evolution-chain/60/,medium,2026-03-07 22:18:46.280191+00,3
467,magmortar,false,false,126,https://pokeapi.co/api/v2/evolution-chain/61/,medium,2026-03-07 22:18:51.808747+00,3
468,togekiss,false,false,176,https://pokeapi.co/api/v2/evolution-chain/87/,fast,2026-03-07 22:18:57.195976+00,3
469,yanmega,false,false,193,https://pokeapi.co/api/v2/evolution-chain/95/,medium,2026-03-07 22:19:02.710729+00,3
470,leafeon,false,false,133,https://pokeapi.co/api/v2/evolution-chain/67/,medium,2026-03-07 22:19:08.232252+00,3
471,glaceon,false,false,133,https://pokeapi.co/api/v2/evolution-chain/67/,medium,2026-03-07 22:19:13.681304+00,3
472,gliscor,false,false,207,https://pokeapi.co/api/v2/evolution-chain/104/,medium-slow,2026-03-07 22:19:19.004156+00,3
473,mamoswine,false,false,221,https://pokeapi.co/api/v2/evolution-chain/112/,slow,2026-03-07 22:19:24.477677+00,3
474,porygon-z,false,false,233,https://pokeapi.co/api/v2/evolution-chain/68/,medium,2026-03-07 22:19:29.830223+00,3
475,gallade,false,false,281,https://pokeapi.co/api/v2/evolution-chain/140/,slow,2026-03-07 22:19:35.258624+00,3
476,probopass,false,false,299,https://pokeapi.co/api/v2/evolution-chain/147/,medium,2026-03-07 22:19:40.713111+00,3
477,dusknoir,false,false,356,https://pokeapi.co/api/v2/evolution-chain/182/,fast,2026-03-07 22:19:46.287736+00,3
478,froslass,false,false,361,https://pokeapi.co/api/v2/evolution-chain/186/,medium,2026-03-07 22:19:51.636802+00,3
479,rotom,false,false,,https://pokeapi.co/api/v2/evolution-chain/240/,medium,2026-03-07 22:19:56.585544+00,4
480,uxie,true,false,,https://pokeapi.co/api/v2/evolution-chain/241/,slow,2026-03-06 13:52:47.447885+00,3
481,mesprit,true,false,,https://pokeapi.co/api/v2/evolution-chain/242/,slow,2026-03-06 13:52:53.067218+00,3
482,azelf,true,false,,https://pokeapi.co/api/v2/evolution-chain/243/,slow,2026-03-06 13:52:58.382651+00,3
483,dialga,true,false,,https://pokeapi.co/api/v2/evolution-chain/244/,slow,2026-03-06 13:53:03.098203+00,6
484,palkia,true,false,,https://pokeapi.co/api/v2/evolution-chain/245/,slow,2026-03-06 13:53:07.596729+00,6
485,heatran,true,false,,https://pokeapi.co/api/v2/evolution-chain/246/,slow,2026-03-06 13:53:12.19942+00,3
486,regigigas,true,false,,https://pokeapi.co/api/v2/evolution-chain/247/,slow,2026-03-06 13:53:18.201013+00,3
487,giratina,true,false,,https://pokeapi.co/api/v2/evolution-chain/248/,slow,2026-03-06 13:53:23.274537+00,6
488,cresselia,true,false,,https://pokeapi.co/api/v2/evolution-chain/249/,slow,2026-03-06 13:53:31.988301+00,3
489,phione,false,true,,https://pokeapi.co/api/v2/evolution-chain/250/,slow,2026-03-07 22:20:46.836518+00,5
490,manaphy,false,true,,https://pokeapi.co/api/v2/evolution-chain/250/,slow,2026-03-07 22:20:52.40598+00,5
491,darkrai,false,true,,https://pokeapi.co/api/v2/evolution-chain/252/,slow,2026-03-06 13:53:37.246331+00,5
492,shaymin,false,true,,https://pokeapi.co/api/v2/evolution-chain/253/,medium-slow,2026-03-07 22:21:03.634577+00,5
493,arceus,false,true,,https://pokeapi.co/api/v2/evolution-chain/254/,slow,2026-03-06 13:53:42.289694+00,5
494,victini,false,true,,https://pokeapi.co/api/v2/evolution-chain/255/,slow,2026-03-07 22:21:15.227653+00,5
495,snivy,false,false,,https://pokeapi.co/api/v2/evolution-chain/256/,medium-slow,2026-03-06 13:53:46.361539+00,4
496,servine,false,false,495,https://pokeapi.co/api/v2/evolution-chain/256/,medium-slow,2026-03-06 13:53:50.460542+00,3
497,serperior,false,false,496,https://pokeapi.co/api/v2/evolution-chain/256/,medium-slow,2026-03-06 13:53:57.896362+00,3
498,tepig,false,false,,https://pokeapi.co/api/v2/evolution-chain/257/,medium-slow,2026-03-06 13:54:02.417654+00,4
499,pignite,false,false,498,https://pokeapi.co/api/v2/evolution-chain/257/,medium-slow,2026-03-06 13:54:06.864299+00,3
500,emboar,false,false,499,https://pokeapi.co/api/v2/evolution-chain/257/,medium-slow,2026-03-06 13:54:11.273457+00,3
501,oshawott,false,false,,https://pokeapi.co/api/v2/evolution-chain/258/,medium-slow,2026-03-06 13:54:15.847041+00,4
502,dewott,false,false,501,https://pokeapi.co/api/v2/evolution-chain/258/,medium-slow,2026-03-06 13:54:20.498686+00,3
503,samurott,false,false,502,https://pokeapi.co/api/v2/evolution-chain/258/,medium-slow,2026-03-06 13:54:25.25601+00,3
504,patrat,false,false,,https://pokeapi.co/api/v2/evolution-chain/259/,medium,2026-03-06 13:54:29.64275+00,3
505,watchog,false,false,504,https://pokeapi.co/api/v2/evolution-chain/259/,medium,2026-03-06 13:54:34.728482+00,3
506,lillipup,false,false,,https://pokeapi.co/api/v2/evolution-chain/260/,medium-slow,2026-03-06 13:54:38.630075+00,3
507,herdier,false,false,506,https://pokeapi.co/api/v2/evolution-chain/260/,medium-slow,2026-03-06 13:54:42.599699+00,3
508,stoutland,false,false,507,https://pokeapi.co/api/v2/evolution-chain/260/,medium-slow,2026-03-06 13:54:47.163031+00,3
509,purrloin,false,false,,https://pokeapi.co/api/v2/evolution-chain/261/,medium,2026-03-06 13:54:51.614308+00,3
510,liepard,false,false,509,https://pokeapi.co/api/v2/evolution-chain/261/,medium,2026-03-06 13:54:56.051215+00,3
511,pansage,false,false,,https://pokeapi.co/api/v2/evolution-chain/262/,medium,2026-03-06 13:55:03.255418+00,3
512,simisage,false,false,511,https://pokeapi.co/api/v2/evolution-chain/262/,medium,2026-03-06 13:55:04.912125+00,3
513,pansear,false,false,,https://pokeapi.co/api/v2/evolution-chain/263/,medium,2026-03-06 13:55:09.368277+00,3
514,simisear,false,false,513,https://pokeapi.co/api/v2/evolution-chain/263/,medium,2026-03-06 13:55:11.059893+00,3
515,panpour,false,false,,https://pokeapi.co/api/v2/evolution-chain/264/,medium,2026-03-06 13:55:15.395791+00,3
516,simipour,false,false,515,https://pokeapi.co/api/v2/evolution-chain/264/,medium,2026-03-06 13:55:17.062029+00,3
517,munna,false,false,,https://pokeapi.co/api/v2/evolution-chain/265/,fast,2026-03-06 13:55:22.377111+00,3
518,musharna,false,false,517,https://pokeapi.co/api/v2/evolution-chain/265/,fast,2026-03-06 13:55:26.997464+00,3
519,pidove,false,false,,https://pokeapi.co/api/v2/evolution-chain/266/,medium-slow,2026-03-06 13:55:30.888831+00,3
520,tranquill,false,false,519,https://pokeapi.co/api/v2/evolution-chain/266/,medium-slow,2026-03-06 13:55:34.87289+00,3
521,unfezant,false,false,520,https://pokeapi.co/api/v2/evolution-chain/266/,medium-slow,2026-03-06 13:55:38.748954+00,3
522,blitzle,false,false,,https://pokeapi.co/api/v2/evolution-chain/267/,medium,2026-03-06 13:55:42.213229+00,3
523,zebstrika,false,false,522,https://pokeapi.co/api/v2/evolution-chain/267/,medium,2026-03-06 13:55:45.976746+00,3
524,roggenrola,false,false,,https://pokeapi.co/api/v2/evolution-chain/268/,medium-slow,2026-03-06 13:55:49.457004+00,3
525,boldore,false,false,524,https://pokeapi.co/api/v2/evolution-chain/268/,medium-slow,2026-03-06 13:55:53.099528+00,3
526,gigalith,false,false,525,https://pokeapi.co/api/v2/evolution-chain/268/,medium-slow,2026-03-06 13:55:56.808004+00,3
527,woobat,false,false,,https://pokeapi.co/api/v2/evolution-chain/269/,medium,2026-03-06 13:56:00.739625+00,3
528,swoobat,false,false,527,https://pokeapi.co/api/v2/evolution-chain/269/,medium,2026-03-06 13:56:04.590968+00,3
529,drilbur,false,false,,https://pokeapi.co/api/v2/evolution-chain/270/,medium,2026-03-06 13:56:08.653084+00,3
530,excadrill,false,false,529,https://pokeapi.co/api/v2/evolution-chain/270/,medium,2026-03-06 13:56:16.37275+00,3
531,audino,false,false,,https://pokeapi.co/api/v2/evolution-chain/271/,fast,2026-03-06 13:56:21.468964+00,3
532,timburr,false,false,,https://pokeapi.co/api/v2/evolution-chain/272/,medium-slow,2026-03-06 13:56:25.899647+00,3
533,gurdurr,false,false,532,https://pokeapi.co/api/v2/evolution-chain/272/,medium-slow,2026-03-06 13:56:30.292823+00,3
534,conkeldurr,false,false,533,https://pokeapi.co/api/v2/evolution-chain/272/,medium-slow,2026-03-06 13:56:34.663947+00,3
535,tympole,false,false,,https://pokeapi.co/api/v2/evolution-chain/273/,medium-slow,2026-03-06 13:56:38.517867+00,3
536,palpitoad,false,false,535,https://pokeapi.co/api/v2/evolution-chain/273/,medium-slow,2026-03-06 13:56:42.456229+00,3
537,seismitoad,false,false,536,https://pokeapi.co/api/v2/evolution-chain/273/,medium-slow,2026-03-06 13:56:46.881088+00,3
538,throh,false,false,,https://pokeapi.co/api/v2/evolution-chain/274/,medium,2026-03-06 13:56:51.166746+00,3
539,sawk,false,false,,https://pokeapi.co/api/v2/evolution-chain/275/,medium,2026-03-06 13:56:55.702798+00,3
540,sewaddle,false,false,,https://pokeapi.co/api/v2/evolution-chain/276/,medium-slow,2026-03-06 13:56:58.435561+00,3
541,swadloon,false,false,540,https://pokeapi.co/api/v2/evolution-chain/276/,medium-slow,2026-03-06 13:57:01.532428+00,3
542,leavanny,false,false,541,https://pokeapi.co/api/v2/evolution-chain/276/,medium-slow,2026-03-06 13:57:05.309605+00,3
543,venipede,false,false,,https://pokeapi.co/api/v2/evolution-chain/277/,medium-slow,2026-03-06 13:57:09.585723+00,3
544,whirlipede,false,false,543,https://pokeapi.co/api/v2/evolution-chain/277/,medium-slow,2026-03-06 13:57:14.249963+00,3
545,scolipede,false,false,544,https://pokeapi.co/api/v2/evolution-chain/277/,medium-slow,2026-03-06 13:57:22.078105+00,3
546,cottonee,false,false,,https://pokeapi.co/api/v2/evolution-chain/278/,medium,2026-03-06 13:57:27.656961+00,3
547,whimsicott,false,false,546,https://pokeapi.co/api/v2/evolution-chain/278/,medium,2026-03-06 13:57:33.60094+00,3
548,petilil,false,false,,https://pokeapi.co/api/v2/evolution-chain/279/,medium,2026-03-06 13:57:43.072027+00,3
549,lilligant,false,false,548,https://pokeapi.co/api/v2/evolution-chain/279/,medium,2026-03-06 13:57:48.175894+00,3
550,basculin,false,false,,https://pokeapi.co/api/v2/evolution-chain/280/,medium,2026-03-06 13:57:53.04117+00,3
551,sandile,false,false,,https://pokeapi.co/api/v2/evolution-chain/281/,medium-slow,2026-03-06 13:57:57.763464+00,3
552,krokorok,false,false,551,https://pokeapi.co/api/v2/evolution-chain/281/,medium-slow,2026-03-06 13:58:02.50368+00,3
553,krookodile,false,false,552,https://pokeapi.co/api/v2/evolution-chain/281/,medium-slow,2026-03-06 13:58:07.629009+00,3
554,darumaka,false,false,,https://pokeapi.co/api/v2/evolution-chain/282/,medium-slow,2026-03-06 13:58:12.212153+00,3
555,darmanitan,false,false,554,https://pokeapi.co/api/v2/evolution-chain/282/,medium-slow,2026-03-06 13:58:17.36327+00,3
556,maractus,false,false,,https://pokeapi.co/api/v2/evolution-chain/283/,medium,2026-03-06 13:58:25.405189+00,3
557,dwebble,false,false,,https://pokeapi.co/api/v2/evolution-chain/284/,medium,2026-03-06 13:58:29.442868+00,3
558,crustle,false,false,557,https://pokeapi.co/api/v2/evolution-chain/284/,medium,2026-03-06 13:58:33.41049+00,3
559,scraggy,false,false,,https://pokeapi.co/api/v2/evolution-chain/285/,medium,2026-03-06 13:58:38.287038+00,3
560,scrafty,false,false,559,https://pokeapi.co/api/v2/evolution-chain/285/,medium,2026-03-06 13:58:43.129384+00,3
561,sigilyph,false,false,,https://pokeapi.co/api/v2/evolution-chain/286/,medium,2026-03-06 13:58:47.961408+00,3
562,yamask,false,false,,https://pokeapi.co/api/v2/evolution-chain/287/,medium,2026-03-06 13:58:52.433495+00,3
563,cofagrigus,false,false,562,https://pokeapi.co/api/v2/evolution-chain/287/,medium,2026-03-06 13:58:57.258944+00,3
564,tirtouga,false,false,,https://pokeapi.co/api/v2/evolution-chain/288/,medium,2026-03-06 13:59:02.073043+00,3
565,carracosta,false,false,564,https://pokeapi.co/api/v2/evolution-chain/288/,medium,2026-03-06 13:59:06.916623+00,3
566,archen,false,false,,https://pokeapi.co/api/v2/evolution-chain/289/,medium,2026-03-06 13:59:11.774781+00,3
567,archeops,false,false,566,https://pokeapi.co/api/v2/evolution-chain/289/,medium,2026-03-06 13:59:16.650992+00,3
568,trubbish,false,false,,https://pokeapi.co/api/v2/evolution-chain/290/,medium,2026-03-06 13:59:24.536294+00,3
569,garbodor,false,false,568,https://pokeapi.co/api/v2/evolution-chain/290/,medium,2026-03-06 13:59:29.658359+00,3
570,zorua,false,false,,https://pokeapi.co/api/v2/evolution-chain/291/,medium-slow,2026-03-06 13:59:34.427412+00,4
571,zoroark,false,false,570,https://pokeapi.co/api/v2/evolution-chain/291/,medium-slow,2026-03-06 13:59:39.593538+00,3
572,minccino,false,false,,https://pokeapi.co/api/v2/evolution-chain/292/,fast,2026-03-06 13:59:44.289477+00,3
573,cinccino,false,false,572,https://pokeapi.co/api/v2/evolution-chain/292/,fast,2026-03-06 13:59:48.612274+00,3
574,gothita,false,false,,https://pokeapi.co/api/v2/evolution-chain/293/,medium-slow,2026-03-06 13:59:53.711412+00,3
575,gothorita,false,false,574,https://pokeapi.co/api/v2/evolution-chain/293/,medium-slow,2026-03-06 13:59:58.577971+00,3
576,gothitelle,false,false,575,https://pokeapi.co/api/v2/evolution-chain/293/,medium-slow,2026-03-06 14:00:03.44521+00,3
577,solosis,false,false,,https://pokeapi.co/api/v2/evolution-chain/294/,medium-slow,2026-03-06 14:00:08.733322+00,3
578,duosion,false,false,577,https://pokeapi.co/api/v2/evolution-chain/294/,medium-slow,2026-03-06 14:00:13.847486+00,3
579,reuniclus,false,false,578,https://pokeapi.co/api/v2/evolution-chain/294/,medium-slow,2026-03-06 14:00:19.059215+00,3
580,ducklett,false,false,,https://pokeapi.co/api/v2/evolution-chain/295/,medium,2026-03-06 14:00:23.019442+00,3
581,swanna,false,false,580,https://pokeapi.co/api/v2/evolution-chain/295/,medium,2026-03-06 14:00:26.934906+00,3
582,vanillite,false,false,,https://pokeapi.co/api/v2/evolution-chain/296/,slow,2026-03-06 14:00:31.014496+00,3
583,vanillish,false,false,582,https://pokeapi.co/api/v2/evolution-chain/296/,slow,2026-03-06 14:00:34.871515+00,3
584,vanilluxe,false,false,583,https://pokeapi.co/api/v2/evolution-chain/296/,slow,2026-03-06 14:00:42.69145+00,3
585,deerling,false,false,,https://pokeapi.co/api/v2/evolution-chain/297/,medium,2026-03-06 14:00:47.192276+00,3
586,sawsbuck,false,false,585,https://pokeapi.co/api/v2/evolution-chain/297/,medium,2026-03-06 14:00:52.389634+00,3
587,emolga,false,false,,https://pokeapi.co/api/v2/evolution-chain/298/,medium,2026-03-06 14:00:56.736966+00,3
588,karrablast,false,false,,https://pokeapi.co/api/v2/evolution-chain/299/,medium,2026-03-06 14:01:01.206697+00,3
589,escavalier,false,false,588,https://pokeapi.co/api/v2/evolution-chain/299/,medium,2026-03-06 14:01:06.69702+00,3
590,foongus,false,false,,https://pokeapi.co/api/v2/evolution-chain/300/,medium,2026-03-06 14:01:10.959018+00,3
591,amoonguss,false,false,590,https://pokeapi.co/api/v2/evolution-chain/300/,medium,2026-03-06 14:01:15.165197+00,3
592,frillish,false,false,,https://pokeapi.co/api/v2/evolution-chain/301/,medium,2026-03-06 14:01:20.019662+00,3
593,jellicent,false,false,592,https://pokeapi.co/api/v2/evolution-chain/301/,medium,2026-03-06 14:01:25.07119+00,3
594,alomomola,false,false,,https://pokeapi.co/api/v2/evolution-chain/302/,fast,2026-03-07 22:28:44.946682+00,3
595,joltik,false,false,,https://pokeapi.co/api/v2/evolution-chain/303/,medium,2026-03-07 22:28:49.848302+00,4
596,galvantula,false,false,595,https://pokeapi.co/api/v2/evolution-chain/303/,medium,2026-03-07 22:28:54.7689+00,4
597,ferroseed,false,false,,https://pokeapi.co/api/v2/evolution-chain/304/,medium,2026-03-07 22:28:59.080122+00,3
598,ferrothorn,false,false,597,https://pokeapi.co/api/v2/evolution-chain/304/,medium,2026-03-07 22:29:03.733184+00,3
599,klink,false,false,,https://pokeapi.co/api/v2/evolution-chain/305/,medium-slow,2026-03-07 22:29:08.662814+00,3
600,klang,false,false,599,https://pokeapi.co/api/v2/evolution-chain/305/,medium-slow,2026-03-07 22:29:12.818652+00,3
601,klinklang,false,false,600,https://pokeapi.co/api/v2/evolution-chain/305/,medium-slow,2026-03-07 22:29:18.226312+00,3
602,tynamo,false,false,,https://pokeapi.co/api/v2/evolution-chain/306/,slow,2026-03-07 22:29:20.063435+00,3
603,eelektrik,false,false,602,https://pokeapi.co/api/v2/evolution-chain/306/,slow,2026-03-07 22:29:24.162909+00,3
604,eelektross,false,false,603,https://pokeapi.co/api/v2/evolution-chain/306/,slow,2026-03-07 22:29:27.577345+00,3
605,elgyem,false,false,,https://pokeapi.co/api/v2/evolution-chain/307/,medium,2026-03-07 22:29:32.706588+00,3
606,beheeyem,false,false,605,https://pokeapi.co/api/v2/evolution-chain/307/,medium,2026-03-07 22:29:38.015459+00,3
607,litwick,false,false,,https://pokeapi.co/api/v2/evolution-chain/308/,medium-slow,2026-03-07 22:29:42.781393+00,3
608,lampent,false,false,607,https://pokeapi.co/api/v2/evolution-chain/308/,medium-slow,2026-03-07 22:29:47.68254+00,3
609,chandelure,false,false,608,https://pokeapi.co/api/v2/evolution-chain/308/,medium-slow,2026-03-07 22:29:52.335598+00,3
610,axew,false,false,,https://pokeapi.co/api/v2/evolution-chain/309/,slow,2026-03-07 22:29:57.800212+00,3
611,fraxure,false,false,610,https://pokeapi.co/api/v2/evolution-chain/309/,slow,2026-03-07 22:30:03.167604+00,3
612,haxorus,false,false,611,https://pokeapi.co/api/v2/evolution-chain/309/,slow,2026-03-07 22:30:08.61109+00,3
613,cubchoo,false,false,,https://pokeapi.co/api/v2/evolution-chain/310/,medium,2026-03-07 22:30:13.735531+00,3
614,beartic,false,false,613,https://pokeapi.co/api/v2/evolution-chain/310/,medium,2026-03-07 22:30:19.789304+00,3
615,cryogonal,false,false,,https://pokeapi.co/api/v2/evolution-chain/311/,medium,2026-03-07 22:30:25.170749+00,3
616,shelmet,false,false,,https://pokeapi.co/api/v2/evolution-chain/312/,medium,2026-03-07 22:30:29.62489+00,3
617,accelgor,false,false,616,https://pokeapi.co/api/v2/evolution-chain/312/,medium,2026-03-07 22:30:35.048882+00,3
618,stunfisk,false,false,,https://pokeapi.co/api/v2/evolution-chain/313/,medium,2026-03-07 22:30:40.511652+00,3
619,mienfoo,false,false,,https://pokeapi.co/api/v2/evolution-chain/314/,medium-slow,2026-03-07 22:30:45.51783+00,3
620,mienshao,false,false,619,https://pokeapi.co/api/v2/evolution-chain/314/,medium-slow,2026-03-07 22:30:50.684111+00,3
621,druddigon,false,false,,https://pokeapi.co/api/v2/evolution-chain/315/,medium,2026-03-07 22:30:55.600309+00,3
622,golett,false,false,,https://pokeapi.co/api/v2/evolution-chain/316/,medium,2026-03-07 22:31:00.806984+00,3
623,golurk,false,false,622,https://pokeapi.co/api/v2/evolution-chain/316/,medium,2026-03-07 22:31:06.45124+00,3
624,pawniard,false,false,,https://pokeapi.co/api/v2/evolution-chain/317/,medium,2026-03-07 22:31:11.367314+00,3
625,bisharp,false,false,624,https://pokeapi.co/api/v2/evolution-chain/317/,medium,2026-03-07 22:31:16.492466+00,3
626,bouffalant,false,false,,https://pokeapi.co/api/v2/evolution-chain/318/,medium,2026-03-07 22:31:21.543894+00,3
627,rufflet,false,false,,https://pokeapi.co/api/v2/evolution-chain/319/,slow,2026-03-07 22:31:27.019006+00,3
628,braviary,false,false,627,https://pokeapi.co/api/v2/evolution-chain/319/,slow,2026-03-07 22:31:32.080897+00,3
629,vullaby,false,false,,https://pokeapi.co/api/v2/evolution-chain/320/,slow,2026-03-07 22:31:37.17748+00,3
630,mandibuzz,false,false,629,https://pokeapi.co/api/v2/evolution-chain/320/,slow,2026-03-07 22:31:42.657835+00,3
631,heatmor,false,false,,https://pokeapi.co/api/v2/evolution-chain/321/,medium,2026-03-07 22:31:48.164749+00,3
632,durant,false,false,,https://pokeapi.co/api/v2/evolution-chain/322/,medium,2026-03-07 22:31:52.615103+00,3
633,deino,false,false,,https://pokeapi.co/api/v2/evolution-chain/323/,slow,2026-03-07 22:31:57.688365+00,4
634,zweilous,false,false,633,https://pokeapi.co/api/v2/evolution-chain/323/,slow,2026-03-07 22:32:02.942384+00,3
635,hydreigon,false,false,634,https://pokeapi.co/api/v2/evolution-chain/323/,slow,2026-03-07 22:32:08.409975+00,3
636,larvesta,false,false,,https://pokeapi.co/api/v2/evolution-chain/324/,slow,2026-03-07 22:32:12.809445+00,4
637,volcarona,false,false,636,https://pokeapi.co/api/v2/evolution-chain/324/,slow,2026-03-07 22:32:18.297999+00,3
638,cobalion,true,false,,https://pokeapi.co/api/v2/evolution-chain/325/,slow,2026-03-06 14:01:28.837462+00,3
639,terrakion,true,false,,https://pokeapi.co/api/v2/evolution-chain/326/,slow,2026-03-06 14:01:32.625408+00,3
640,virizion,true,false,,https://pokeapi.co/api/v2/evolution-chain/327/,slow,2026-03-06 14:01:36.534827+00,3
641,tornadus,true,false,,https://pokeapi.co/api/v2/evolution-chain/328/,slow,2026-03-06 14:01:41.655995+00,3
642,thundurus,true,false,,https://pokeapi.co/api/v2/evolution-chain/329/,slow,2026-03-06 14:01:53.139202+00,3
643,reshiram,true,false,,https://pokeapi.co/api/v2/evolution-chain/330/,slow,2026-03-06 14:01:57.434154+00,6
644,zekrom,true,false,,https://pokeapi.co/api/v2/evolution-chain/331/,slow,2026-03-06 14:02:01.837402+00,6
645,landorus,true,false,,https://pokeapi.co/api/v2/evolution-chain/332/,slow,2026-03-06 14:02:06.954123+00,3
646,kyurem,true,false,,https://pokeapi.co/api/v2/evolution-chain/333/,slow,2026-03-06 14:02:11.475584+00,6
647,keldeo,false,true,,https://pokeapi.co/api/v2/evolution-chain/334/,slow,2026-03-07 22:33:05.25495+00,5
648,meloetta,false,true,,https://pokeapi.co/api/v2/evolution-chain/335/,slow,2026-03-07 22:33:10.033237+00,5
649,genesect,false,true,,https://pokeapi.co/api/v2/evolution-chain/336/,slow,2026-03-07 22:33:16.639275+00,5
650,chespin,false,false,,https://pokeapi.co/api/v2/evolution-chain/337/,medium-slow,2026-03-06 14:02:15.273096+00,4
651,quilladin,false,false,650,https://pokeapi.co/api/v2/evolution-chain/337/,medium-slow,2026-03-06 14:02:19.083207+00,3
652,chesnaught,false,false,651,https://pokeapi.co/api/v2/evolution-chain/337/,medium-slow,2026-03-06 14:02:24.232361+00,3
653,fennekin,false,false,,https://pokeapi.co/api/v2/evolution-chain/338/,medium-slow,2026-03-06 14:02:28.497272+00,4
654,braixen,false,false,653,https://pokeapi.co/api/v2/evolution-chain/338/,medium-slow,2026-03-06 14:02:32.824124+00,3
655,delphox,false,false,654,https://pokeapi.co/api/v2/evolution-chain/338/,medium-slow,2026-03-06 14:02:38.024699+00,3
656,froakie,false,false,,https://pokeapi.co/api/v2/evolution-chain/339/,medium-slow,2026-03-06 14:02:41.909305+00,4
657,frogadier,false,false,656,https://pokeapi.co/api/v2/evolution-chain/339/,medium-slow,2026-03-06 14:02:45.852776+00,3
658,greninja,false,false,657,https://pokeapi.co/api/v2/evolution-chain/339/,medium-slow,2026-03-06 14:02:50.922424+00,3
659,bunnelby,false,false,,https://pokeapi.co/api/v2/evolution-chain/340/,medium,2026-03-06 14:02:58.768273+00,3
660,diggersby,false,false,659,https://pokeapi.co/api/v2/evolution-chain/340/,medium,2026-03-06 14:03:03.97596+00,3
661,fletchling,false,false,,https://pokeapi.co/api/v2/evolution-chain/341/,medium-slow,2026-03-06 14:03:08.648884+00,3
662,fletchinder,false,false,661,https://pokeapi.co/api/v2/evolution-chain/341/,medium-slow,2026-03-06 14:03:13.36926+00,3
663,talonflame,false,false,662,https://pokeapi.co/api/v2/evolution-chain/341/,medium-slow,2026-03-06 14:03:18.621169+00,3
664,scatterbug,false,false,,https://pokeapi.co/api/v2/evolution-chain/342/,medium,2026-03-06 14:03:20.607223+00,3
665,spewpa,false,false,664,https://pokeapi.co/api/v2/evolution-chain/342/,medium,2026-03-06 14:03:22.018418+00,3
666,vivillon,false,false,665,https://pokeapi.co/api/v2/evolution-chain/342/,medium,2026-03-06 14:03:26.058019+00,3
667,litleo,false,false,,https://pokeapi.co/api/v2/evolution-chain/343/,medium-slow,2026-03-06 14:03:29.893724+00,3
668,pyroar,false,false,667,https://pokeapi.co/api/v2/evolution-chain/343/,medium-slow,2026-03-06 14:03:34.062229+00,3
669,flabebe,false,false,,https://pokeapi.co/api/v2/evolution-chain/344/,medium,2026-03-06 14:03:38.175228+00,3
670,floette,false,false,669,https://pokeapi.co/api/v2/evolution-chain/344/,medium,2026-03-06 14:03:42.443495+00,3
671,florges,false,false,670,https://pokeapi.co/api/v2/evolution-chain/344/,medium,2026-03-06 14:03:46.35876+00,3
672,skiddo,false,false,,https://pokeapi.co/api/v2/evolution-chain/345/,medium,2026-03-06 14:03:50.572605+00,3
673,gogoat,false,false,672,https://pokeapi.co/api/v2/evolution-chain/345/,medium,2026-03-06 14:03:55.127107+00,3
674,pancham,false,false,,https://pokeapi.co/api/v2/evolution-chain/346/,medium,2026-03-06 14:04:02.312412+00,3
675,pangoro,false,false,674,https://pokeapi.co/api/v2/evolution-chain/346/,medium,2026-03-06 14:04:07.036287+00,3
676,furfrou,false,false,,https://pokeapi.co/api/v2/evolution-chain/347/,medium,2026-03-06 14:04:10.532698+00,3
677,espurr,false,false,,https://pokeapi.co/api/v2/evolution-chain/348/,medium,2026-03-06 14:04:13.395945+00,3
678,meowstic,false,false,677,https://pokeapi.co/api/v2/evolution-chain/348/,medium,2026-03-06 14:04:18.556879+00,3
679,honedge,false,false,,https://pokeapi.co/api/v2/evolution-chain/349/,medium,2026-03-06 14:04:22.6168+00,3
